soc_code,attribute_code,layer,score,rank_in_layer,is_dominant,dna_source
29-2055.00,ACT_PROBLEM,ACTIVITY,66.41,6,False,onet
29-2055.00,ACT_MENGAJAR,ACTIVITY,66.39,7,False,onet
29-2055.00,ACT_MEMIMPIN,ACTIVITY,59.05,8,False,onet
29-2055.00,ACT_OPERASIONAL,ACTIVITY,58.58,9,False,onet
29-2055.00,ACT_MEMBANGUN,ACTIVITY,52.57,10,False,onet
29-2055.00,ACT_MENJUAL,ACTIVITY,48.26,11,False,onet
29-2055.00,ACT_DESAIN,ACTIVITY,42.64,12,False,onet
29-2055.00,SKL_KETELITIAN,SKILL,75.68,1,True,onet
29-2055.00,SKL_WAKTU,SKILL,66.4,2,True,onet
29-2055.00,SKL_KOLABORASI,SKILL,63.32,3,True,onet
29-2055.00,SKL_PERENCANAAN,SKILL,56.04,4,True,onet
29-2055.00,SKL_NUMERIK,SKILL,45.52,5,True,onet
29-2055.00,SKL_BELAJAR,SKILL,43.13,6,False,onet
29-2055.00,SKL_EMPATI,SKILL,42.3,7,False,onet
29-2055.00,SKL_KOMUNIKASI,SKILL,41.23,8,False,onet
29-2055.00,SKL_LOGIKA,SKILL,39.5,9,False,onet
29-2055.00,SKL_CRITICAL,SKILL,39.5,10,False,onet
29-2055.00,SKL_NEGOSIASI,SKILL,39.43,11,False,onet
29-2055.00,SKL_KEPUTUSAN,SKILL,37.66,12,False,onet
29-2055.00,SKL_KREATIVITAS,SKILL,37.13,13,False,onet
29-2055.00,SKL_ADAPTABILITAS,SKILL,36.93,14,False,onet
29-2055.00,SKL_KEPEMIMPINAN,SKILL,35.13,15,False,onet
29-2055.00,SKL_PRESENTASI,SKILL,26.0,16,False,onet
29-2055.00,ENV_RS,ENVIRONMENT,84.42,1,True,onet
29-2055.00,ENV_LAB,ENVIRONMENT,64.81,2,True,onet
29-2055.00,ENV_KANTOR,ENVIRONMENT,56.39,3,True,onet
29-2055.00,ENV_PABRIK,ENVIRONMENT,46.69,4,False,onet
29-2055.00,ENV_HYBRID,ENVIRONMENT,46.68,5,False,rule
29-2055.00,ENV_SEKOLAH,ENVIRONMENT,40.32,6,False,onet
29-2055.00,ENV_ONSITE,ENVIRONMENT,40.09,7,False,onet
29-2055.00,ENV_REMOTE,ENVIRONMENT,21.57,8,False,rule
29-2055.00,WSY_DETAIL,WORKSTYLE,100.0,1,True,onet
29-2055.00,WSY_TERSTRUKTUR,WORKSTYLE,91.41,2,True,onet
29-2055.00,WSY_KOLABORATIF,WORKSTYLE,69.22,3,False,onet
29-2055.00,WSY_BERUBAH,WORKSTYLE,64.91,4,False,onet
29-2055.00,WSY_TARGET,WORKSTYLE,51.56,5,False,onet
29-2055.00,WSY_PELAYANAN,WORKSTYLE,43.98,6,False,onet
29-2055.00,WSY_MANDIRI,WORKSTYLE,37.13,7,False,onet
29-2055.00,WSY_DINAMIS,WORKSTYLE,13.64,8,False,onet
29-2056.00,INT_LINGKUNGAN,INTEREST,86.84,1,True,onet
29-2056.00,INT_KESEHATAN,INTEREST,84.06,2,True,onet
29-2056.00,INT_RISET,INTEREST,73.17,3,True,onet
29-2056.00,INT_TEKNOLOGI,INTEREST,33.45,4,False,onet
29-2056.00,INT_SOSIAL,INTEREST,21.12,5,False,onet
29-2056.00,INT_KEUANGAN,INTEREST,19.5,6,False,onet
29-2056.00,INT_PENDIDIKAN,INTEREST,16.5,7,False,onet
29-2056.00,INT_BISNIS,INTEREST,15.32,8,False,onet
29-2056.00,INT_HUKUM,INTEREST,3.39,9,False,onet
29-2056.00,INT_KREATIVITAS,INTEREST,0.67,10,False,onet
29-2056.00,ACT_ANALISA,ACTIVITY,85.62,1,True,onet
29-2056.00,ACT_MEMBANTU,ACTIVITY,84.59,2,True,onet
29-2056.00,ACT_QC,ACTIVITY,82.63,3,True,onet
29-2056.00,ACT_OPERASIONAL,ACTIVITY,78.98,4,True,onet
29-2056.00,ACT_RISET,ACTIVITY,74.73,5,False,onet
29-2056.00,ACT_KOMUNIKASI,ACTIVITY,69.05,6,False,onet
29-2056.00,ACT_PROBLEM,ACTIVITY,68.75,7,False,onet
29-2056.00,ACT_MENGAJAR,ACTIVITY,61.16,8,False,onet
29-2056.00,ACT_MEMIMPIN,ACTIVITY,53.19,9,False,onet
29-2056.00,ACT_MEMBANGUN,ACTIVITY,52.86,10,False,onet
29-2056.00,ACT_MENJUAL,ACTIVITY,50.68,11,False,onet
29-2056.00,ACT_DESAIN,ACTIVITY,33.93,12,False,onet
29-2056.00,SKL_KOLABORASI,SKILL,64.09,1,True,onet
29-2056.00,SKL_LOGIKA,SKILL,62.41,2,True,onet
29-2056.00,SKL_KETELITIAN,SKILL,62.15,3,True,onet
29-2056.00,SKL_ADAPTABILITAS,SKILL,60.97,4,True,onet
29-2056.00,SKL_WAKTU,SKILL,60.34,5,True,onet
29-2056.00,SKL_KOMUNIKASI,SKILL,58.61,6,False,onet
29-2056.00,SKL_KEPUTUSAN,SKILL,58.03,7,False,onet
29-2056.00,SKL_CRITICAL,SKILL,57.89,8,False,onet
29-2056.00,SKL_EMPATI,SKILL,53.18,9,False,onet
29-2056.00,SKL_BELAJAR,SKILL,52.25,10,False,onet
29-2056.00,SKL_KREATIVITAS,SKILL,49.76,11,False,onet
29-2056.00,SKL_NUMERIK,SKILL,47.56,12,False,onet
29-2056.00,SKL_NEGOSIASI,SKILL,44.89,13,False,onet
29-2056.00,SKL_PERENCANAAN,SKILL,44.76,14,False,onet
29-2056.00,SKL_KEPEMIMPINAN,SKILL,41.9,15,False,onet
29-2056.00,SKL_PRESENTASI,SKILL,41.8,16,False,onet
29-2056.00,ENV_RS,ENVIRONMENT,82.63,1,True,onet
29-2056.00,ENV_LAB,ENVIRONMENT,80.35,2,True,onet
29-2056.00,ENV_KANTOR,ENVIRONMENT,58.41,3,True,onet
29-2056.00,ENV_ONSITE,ENVIRONMENT,53.54,4,False,onet
29-2056.00,ENV_HYBRID,ENVIRONMENT,45.5,5,False,rule
29-2056.00,ENV_PABRIK,ENVIRONMENT,37.1,6,False,onet
29-2056.00,ENV_SEKOLAH,ENVIRONMENT,36.3,7,False,onet
29-2056.00,ENV_REMOTE,ENVIRONMENT,27.28,8,False,rule
29-2056.00,WSY_DETAIL,WORKSTYLE,85.4,1,True,onet
29-2056.00,WSY_TERSTRUKTUR,WORKSTYLE,81.27,2,True,onet
29-2056.00,WSY_KOLABORATIF,WORKSTYLE,70.27,3,False,onet
29-2056.00,WSY_BERUBAH,WORKSTYLE,66.12,4,False,onet
29-2056.00,WSY_PELAYANAN,WORKSTYLE,61.63,5,False,onet
29-2056.00,WSY_TARGET,WORKSTYLE,56.07,6,False,onet
29-2056.00,WSY_DINAMIS,WORKSTYLE,53.93,7,False,onet
29-2056.00,WSY_MANDIRI,WORKSTYLE,52.39,8,False,onet
29-2057.00,INT_KESEHATAN,INTEREST,88.93,1,True,onet
29-2057.00,INT_RISET,INTEREST,36.33,2,True,onet
29-2057.00,INT_PENDIDIKAN,INTEREST,22.5,3,True,onet
29-2057.00,INT_SOSIAL,INTEREST,21.12,4,False,onet
29-2057.00,INT_TEKNOLOGI,INTEREST,18.4,5,False,onet
29-2057.00,INT_BISNIS,INTEREST,15.83,6,False,onet
29-2057.00,INT_KEUANGAN,INTEREST,5.67,7,False,onet
29-2057.00,INT_KREATIVITAS,INTEREST,0.33,8,False,onet
29-2057.00,INT_HUKUM,INTEREST,0.0,9,False,onet
29-2057.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
29-2057.00,ACT_MEMBANTU,ACTIVITY,90.27,1,True,onet
29-2057.00,ACT_ANALISA,ACTIVITY,82.38,2,True,onet
29-2057.00,ACT_OPERASIONAL,ACTIVITY,77.55,3,True,onet
29-2057.00,ACT_MEMBANGUN,ACTIVITY,75.28,4,True,onet
29-2057.00,ACT_RISET,ACTIVITY,72.24,5,False,onet
29-2057.00,ACT_MENGAJAR,ACTIVITY,68.6,6,False,onet
29-2057.00,ACT_KOMUNIKASI,ACTIVITY,64.15,7,False,onet
29-2057.00,ACT_QC,ACTIVITY,54.19,8,False,onet
29-2057.00,ACT_MEMIMPIN,ACTIVITY,53.88,9,False,onet
29-2057.00,ACT_MENJUAL,ACTIVITY,50.38,10,False,onet
29-2057.00,ACT_PROBLEM,ACTIVITY,40.18,11,False,onet
29-2057.00,ACT_DESAIN,ACTIVITY,19.22,12,False,onet
29-2057.00,SKL_KOLABORASI,SKILL,58.39,1,True,onet
29-2057.00,SKL_KETELITIAN,SKILL,52.93,2,True,onet
29-2057.00,SKL_KOMUNIKASI,SKILL,52.77,3,True,onet
29-2057.00,SKL_EMPATI,SKILL,52.59,4,True,onet
29-2057.00,SKL_WAKTU,SKILL,45.86,5,True,onet
29-2057.00,SKL_ADAPTABILITAS,SKILL,42.58,6,False,onet
29-2057.00,SKL_KEPUTUSAN,SKILL,40.44,7,False,onet
29-2057.00,SKL_NUMERIK,SKILL,38.71,8,False,onet
29-2057.00,SKL_PRESENTASI,SKILL,37.4,9,False,onet
29-2057.00,SKL_BELAJAR,SKILL,35.25,10,False,onet
29-2057.00,SKL_LOGIKA,SKILL,32.67,11,False,onet
29-2057.00,SKL_CRITICAL,SKILL,28.8,12,False,onet
29-2057.00,SKL_KEPEMIMPINAN,SKILL,26.99,13,False,onet
29-2057.00,SKL_KREATIVITAS,SKILL,23.75,14,False,onet
29-2057.00,SKL_NEGOSIASI,SKILL,18.02,15,False,onet
29-2057.00,SKL_PERENCANAAN,SKILL,17.01,16,False,onet
29-2057.00,ENV_RS,ENVIRONMENT,84.02,1,True,onet
29-2057.00,ENV_KANTOR,ENVIRONMENT,75.14,2,True,onet
29-2057.00,ENV_HYBRID,ENVIRONMENT,72.08,3,True,rule
29-2057.00,ENV_REMOTE,ENVIRONMENT,58.0,4,False,rule
29-2057.00,ENV_SEKOLAH,ENVIRONMENT,41.82,5,False,onet
29-2057.00,ENV_ONSITE,ENVIRONMENT,30.45,6,False,onet
29-2057.00,ENV_PABRIK,ENVIRONMENT,23.41,7,False,onet
29-2057.00,ENV_LAB,ENVIRONMENT,23.29,8,False,onet
29-2057.00,WSY_DETAIL,WORKSTYLE,89.82,1,True,onet
29-2057.00,WSY_TERSTRUKTUR,WORKSTYLE,81.14,2,True,onet
29-2057.00,WSY_KOLABORATIF,WORKSTYLE,65.25,3,False,onet
29-2057.00,WSY_PELAYANAN,WORKSTYLE,58.46,4,False,onet
29-2057.00,WSY_BERUBAH,WORKSTYLE,49.9,5,False,onet
29-2057.00,WSY_MANDIRI,WORKSTYLE,41.73,6,False,onet
29-2057.00,WSY_DINAMIS,WORKSTYLE,32.17,7,False,onet
29-2057.00,WSY_TARGET,WORKSTYLE,20.99,8,False,onet
29-2061.00,INT_KESEHATAN,INTEREST,92.28,1,True,onet
29-2061.00,INT_SOSIAL,INTEREST,63.3,2,True,onet
29-2061.00,INT_TEKNOLOGI,INTEREST,27.35,3,True,onet
29-2061.00,INT_PENDIDIKAN,INTEREST,22.0,4,False,onet
29-2061.00,INT_RISET,INTEREST,21.17,5,False,onet
29-2061.00,INT_BISNIS,INTEREST,15.87,6,False,onet
29-2061.00,INT_KEUANGAN,INTEREST,6.33,7,False,onet
29-2061.00,INT_HUKUM,INTEREST,4.75,8,False,onet
29-2061.00,INT_KREATIVITAS,INTEREST,3.3,9,False,onet
29-2061.00,INT_LINGKUNGAN,INTEREST,0.85,10,False,onet
29-2061.00,ACT_MEMBANTU,ACTIVITY,87.31,1,True,onet
29-2061.00,ACT_OPERASIONAL,ACTIVITY,82.54,2,True,onet
29-2061.00,ACT_ANALISA,ACTIVITY,76.67,3,True,onet
29-2061.00,ACT_RISET,ACTIVITY,74.38,4,True,onet
29-2061.00,ACT_PROBLEM,ACTIVITY,74.01,5,False,onet
29-2061.00,ACT_QC,ACTIVITY,72.53,6,False,onet
29-2061.00,ACT_MENJUAL,ACTIVITY,71.56,7,False,onet
29-2061.00,ACT_MEMBANGUN,ACTIVITY,66.39,8,False,onet
29-2061.00,ACT_MEMIMPIN,ACTIVITY,65.58,9,False,onet
29-2061.00,ACT_KOMUNIKASI,ACTIVITY,65.2,10,False,onet
29-2061.00,ACT_MENGAJAR,ACTIVITY,62.81,11,False,onet
29-2061.00,ACT_DESAIN,ACTIVITY,39.04,12,False,onet
29-2061.00,SKL_KOLABORASI,SKILL,92.32,1,True,onet
29-2061.00,SKL_WAKTU,SKILL,88.93,2,True,onet
29-2061.00,SKL_EMPATI,SKILL,81.65,3,True,onet
29-2061.00,SKL_KEPUTUSAN,SKILL,65.12,4,True,onet
29-2061.00,SKL_ADAPTABILITAS,SKILL,64.12,5,True,onet
29-2061.00,SKL_KEPEMIMPINAN,SKILL,63.52,6,False,onet
29-2061.00,SKL_KOMUNIKASI,SKILL,63.44,7,False,onet
29-2061.00,SKL_LOGIKA,SKILL,58.9,8,False,onet
29-2061.00,SKL_KETELITIAN,SKILL,58.03,9,False,onet
29-2061.00,SKL_CRITICAL,SKILL,57.89,10,False,onet
29-2061.00,SKL_BELAJAR,SKILL,52.39,11,False,onet
29-2061.00,SKL_PERENCANAAN,SKILL,51.5,12,False,onet
29-2061.00,SKL_PRESENTASI,SKILL,50.17,13,False,onet
29-2061.00,SKL_NEGOSIASI,SKILL,49.68,14,False,onet
29-2061.00,SKL_NUMERIK,SKILL,47.56,15,False,onet
29-2061.00,SKL_KREATIVITAS,SKILL,43.89,16,False,onet
29-2061.00,ENV_RS,ENVIRONMENT,90.34,1,True,onet
29-2061.00,ENV_KANTOR,ENVIRONMENT,60.49,2,True,onet
29-2061.00,ENV_HYBRID,ENVIRONMENT,57.36,3,True,rule
29-2061.00,ENV_ONSITE,ENVIRONMENT,41.02,4,False,onet
29-2061.00,ENV_SEKOLAH,ENVIRONMENT,41.02,5,False,onet
29-2061.00,ENV_LAB,ENVIRONMENT,39.35,6,False,onet
29-2061.00,ENV_REMOTE,ENVIRONMENT,39.01,7,False,rule
29-2061.00,ENV_PABRIK,ENVIRONMENT,32.09,8,False,onet
29-2061.00,WSY_DETAIL,WORKSTYLE,89.82,1,True,onet
29-2061.00,WSY_TERSTRUKTUR,WORKSTYLE,88.75,2,True,onet
29-2061.00,WSY_KOLABORATIF,WORKSTYLE,88.47,3,False,onet
29-2061.00,WSY_PELAYANAN,WORKSTYLE,79.3,4,False,onet
29-2061.00,WSY_BERUBAH,WORKSTYLE,65.71,5,False,onet
29-2061.00,WSY_MANDIRI,WORKSTYLE,52.57,6,False,onet
29-2061.00,WSY_TARGET,WORKSTYLE,52.38,7,False,onet
29-2061.00,WSY_DINAMIS,WORKSTYLE,51.3,8,False,onet
29-2072.00,INT_BISNIS,INTEREST,90.53,1,True,onet
29-2072.00,INT_KESEHATAN,INTEREST,53.36,2,True,onet
29-2072.00,INT_TEKNOLOGI,INTEREST,32.46,3,True,onet
29-2072.00,INT_KEUANGAN,INTEREST,30.83,4,False,onet
29-2072.00,INT_RISET,INTEREST,22.33,5,False,onet
29-2072.00,INT_HUKUM,INTEREST,18.68,6,False,onet
29-2072.00,INT_SOSIAL,INTEREST,11.58,7,False,onet
29-2072.00,INT_PENDIDIKAN,INTEREST,4.67,8,False,onet
29-2072.00,INT_KREATIVITAS,INTEREST,1.2,9,False,onet
29-2072.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
29-2072.00,ACT_MEMBANGUN,ACTIVITY,96.11,1,True,inherited:31-9094.00
29-2072.00,ACT_OPERASIONAL,ACTIVITY,83.25,2,True,inherited:31-9094.00
29-2072.00,ACT_ANALISA,ACTIVITY,75.71,3,True,inherited:31-9094.00
29-2072.00,ACT_KOMUNIKASI,ACTIVITY,73.13,4,True,inherited:31-9094.00
29-2072.00,ACT_QC,ACTIVITY,62.64,5,False,inherited:31-9094.00
29-2072.00,ACT_MEMBANTU,ACTIVITY,58.31,6,False,inherited:31-9094.00
29-2072.00,ACT_RISET,ACTIVITY,56.58,7,False,inherited:31-9094.00
29-2072.00,ACT_PROBLEM,ACTIVITY,44.81,8,False,inherited:31-9094.00
29-2072.00,ACT_MENGAJAR,ACTIVITY,35.81,9,False,inherited:31-9094.00
29-2072.00,ACT_MEMIMPIN,ACTIVITY,33.36,10,False,inherited:31-9094.00
29-2072.00,ACT_MENJUAL,ACTIVITY,24.66,11,False,inherited:31-9094.00
29-2072.00,ACT_DESAIN,ACTIVITY,0.0,12,False,inherited:31-9094.00
29-2072.00,SKL_KETELITIAN,SKILL,100.0,1,True,onet
29-2072.00,SKL_WAKTU,SKILL,82.09,2,True,onet
29-2072.00,SKL_KOLABORASI,SKILL,41.15,3,True,onet
29-2072.00,SKL_ADAPTABILITAS,SKILL,35.76,4,True,onet
29-2072.00,SKL_BELAJAR,SKILL,35.51,5,True,onet
29-2072.00,SKL_EMPATI,SKILL,20.71,6,False,onet
29-2072.00,SKL_KREATIVITAS,SKILL,12.55,7,False,onet
29-2072.00,SKL_KEPEMIMPINAN,SKILL,1.15,8,False,onet
29-2072.00,ENV_HYBRID,ENVIRONMENT,88.64,1,True,inherited:31-9094.00
29-2072.00,ENV_KANTOR,ENVIRONMENT,83.37,2,True,inherited:31-9094.00
29-2072.00,ENV_REMOTE,ENVIRONMENT,79.36,3,True,inherited:31-9094.00
29-2072.00,ENV_RS,ENVIRONMENT,60.68,4,False,inherited:31-9094.00
29-2072.00,ENV_ONSITE,ENVIRONMENT,24.08,5,False,inherited:31-9094.00
29-2072.00,ENV_PABRIK,ENVIRONMENT,23.47,6,False,inherited:31-9094.00
29-2072.00,ENV_SEKOLAH,ENVIRONMENT,20.9,7,False,inherited:31-9094.00
29-2072.00,ENV_LAB,ENVIRONMENT,12.12,8,False,inherited:31-9094.00
29-2072.00,WSY_DETAIL,WORKSTYLE,100.0,1,True,onet
29-2072.00,WSY_TERSTRUKTUR,WORKSTYLE,87.11,2,True,onet
29-2072.00,WSY_KOLABORATIF,WORKSTYLE,43.08,3,False,onet
29-2072.00,WSY_BERUBAH,WORKSTYLE,34.7,4,False,onet
29-2072.00,WSY_TARGET,WORKSTYLE,29.19,5,False,onet
29-2072.00,WSY_PELAYANAN,WORKSTYLE,26.59,6,False,onet
29-2072.00,WSY_DINAMIS,WORKSTYLE,22.95,7,False,onet
29-2072.00,WSY_MANDIRI,WORKSTYLE,21.69,8,False,onet
29-2081.00,INT_SOSIAL,INTEREST,51.45,1,True,onet
29-2081.00,INT_KESEHATAN,INTEREST,42.79,2,True,onet
29-2081.00,INT_BISNIS,INTEREST,22.53,3,True,onet
29-2081.00,INT_PENDIDIKAN,INTEREST,21.83,4,False,onet
29-2081.00,INT_TEKNOLOGI,INTEREST,21.7,5,False,onet
29-2081.00,INT_KEUANGAN,INTEREST,18.33,6,False,onet
29-2081.00,INT_RISET,INTEREST,12.67,7,False,onet
29-2081.00,INT_KREATIVITAS,INTEREST,7.67,8,False,onet
29-2081.00,INT_HUKUM,INTEREST,6.11,9,False,onet
29-2081.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
29-2081.00,ACT_MEMBANTU,ACTIVITY,98.05,1,True,onet
29-2081.00,ACT_OPERASIONAL,ACTIVITY,91.09,2,True,onet
29-2081.00,ACT_MENJUAL,ACTIVITY,89.07,3,True,onet
29-2081.00,ACT_QC,ACTIVITY,83.8,4,True,onet
29-2081.00,ACT_PROBLEM,ACTIVITY,83.26,5,False,onet
29-2081.00,ACT_MEMBANGUN,ACTIVITY,81.11,6,False,onet
29-2081.00,ACT_ANALISA,ACTIVITY,80.95,7,False,onet
29-2081.00,ACT_RISET,ACTIVITY,80.78,8,False,onet
29-2081.00,ACT_MEMIMPIN,ACTIVITY,78.92,9,False,onet
29-2081.00,ACT_MENGAJAR,ACTIVITY,74.86,10,False,onet
29-2081.00,ACT_KOMUNIKASI,ACTIVITY,72.81,11,False,onet
29-2081.00,ACT_DESAIN,ACTIVITY,61.26,12,False,onet
29-2081.00,SKL_KOLABORASI,SKILL,70.73,1,True,onet
29-2081.00,SKL_KETELITIAN,SKILL,66.28,2,True,onet
29-2081.00,SKL_KOMUNIKASI,SKILL,64.6,3,True,onet
29-2081.00,SKL_EMPATI,SKILL,59.84,4,True,onet
29-2081.00,SKL_NEGOSIASI,SKILL,55.06,5,True,onet
29-2081.00,SKL_PRESENTASI,SKILL,54.41,6,False,onet
29-2081.00,SKL_WAKTU,SKILL,50.68,7,False,onet
29-2081.00,SKL_KEPUTUSAN,SKILL,50.36,8,False,onet
29-2081.00,SKL_NUMERIK,SKILL,48.64,9,False,onet
29-2081.00,SKL_KREATIVITAS,SKILL,47.75,10,False,onet
29-2081.00,SKL_CRITICAL,SKILL,47.32,11,False,onet
29-2081.00,SKL_KEPEMIMPINAN,SKILL,45.44,12,False,onet
29-2081.00,SKL_LOGIKA,SKILL,44.93,13,False,onet
29-2081.00,SKL_ADAPTABILITAS,SKILL,41.87,14,False,onet
29-2081.00,SKL_PERENCANAAN,SKILL,40.1,15,False,onet
29-2081.00,SKL_BELAJAR,SKILL,38.85,16,False,onet
29-2081.00,ENV_HYBRID,ENVIRONMENT,81.21,1,True,rule
29-2081.00,ENV_KANTOR,ENVIRONMENT,75.5,2,True,onet
29-2081.00,ENV_REMOTE,ENVIRONMENT,63.65,3,True,rule
29-2081.00,ENV_RS,ENVIRONMENT,59.22,4,False,onet
29-2081.00,ENV_SEKOLAH,ENVIRONMENT,50.48,5,False,onet
29-2081.00,ENV_PABRIK,ENVIRONMENT,31.3,6,False,onet
29-2081.00,ENV_ONSITE,ENVIRONMENT,20.5,7,False,onet
29-2081.00,ENV_LAB,ENVIRONMENT,19.16,8,False,onet
29-2081.00,WSY_DETAIL,WORKSTYLE,89.82,1,True,onet
29-2081.00,WSY_KOLABORATIF,WORKSTYLE,76.34,2,True,onet
29-2081.00,WSY_TERSTRUKTUR,WORKSTYLE,74.76,3,False,onet
29-2081.00,WSY_PELAYANAN,WORKSTYLE,62.04,4,False,onet
29-2081.00,WSY_MANDIRI,WORKSTYLE,43.01,5,False,onet
29-2081.00,WSY_DINAMIS,WORKSTYLE,36.34,6,False,onet
29-2081.00,WSY_BERUBAH,WORKSTYLE,31.33,7,False,onet
29-2081.00,WSY_TARGET,WORKSTYLE,31.08,8,False,onet
29-2091.00,INT_KESEHATAN,INTEREST,80.7,1,True,onet
29-2091.00,INT_TEKNOLOGI,INTEREST,65.33,2,True,onet
29-2091.00,INT_SOSIAL,INTEREST,39.9,3,True,onet
29-2091.00,INT_PENDIDIKAN,INTEREST,39.17,4,False,onet
29-2091.00,INT_RISET,INTEREST,22.5,5,False,onet
29-2091.00,INT_BISNIS,INTEREST,20.31,6,False,onet
29-2091.00,INT_KREATIVITAS,INTEREST,8.33,7,False,onet
29-2091.00,INT_KEUANGAN,INTEREST,8.0,8,False,onet
29-2091.00,INT_HUKUM,INTEREST,1.0,9,False,onet
29-2091.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
29-2091.00,ACT_MEMBANTU,ACTIVITY,85.54,1,True,onet
29-2091.00,ACT_PROBLEM,ACTIVITY,83.98,2,True,onet
29-2091.00,ACT_OPERASIONAL,ACTIVITY,83.61,3,True,onet
29-2091.00,ACT_MEMBANGUN,ACTIVITY,76.67,4,True,onet
29-2091.00,ACT_QC,ACTIVITY,74.25,5,False,onet
29-2091.00,ACT_DESAIN,ACTIVITY,72.67,6,False,onet
29-2091.00,ACT_RISET,ACTIVITY,70.82,7,False,onet
29-2091.00,ACT_KOMUNIKASI,ACTIVITY,67.01,8,False,onet
29-2091.00,ACT_MEMIMPIN,ACTIVITY,64.3,9,False,onet
29-2091.00,ACT_ANALISA,ACTIVITY,60.95,10,False,onet
29-2091.00,ACT_MENJUAL,ACTIVITY,59.16,11,False,onet
29-2091.00,ACT_MENGAJAR,ACTIVITY,56.75,12,False,onet
29-2091.00,SKL_LOGIKA,SKILL,78.17,1,True,onet
29-2091.00,SKL_KREATIVITAS,SKILL,75.87,2,True,onet
29-2091.00,SKL_CRITICAL,SKILL,73.87,3,True,onet
29-2091.00,SKL_EMPATI,SKILL,73.09,4,True,onet
29-2091.00,SKL_ADAPTABILITAS,SKILL,72.83,5,True,onet
29-2091.00,SKL_KOMUNIKASI,SKILL,72.05,6,False,onet
29-2091.00,SKL_KOLABORASI,SKILL,70.4,7,False,onet
29-2091.00,SKL_KETELITIAN,SKILL,68.97,8,False,onet
29-2091.00,SKL_BELAJAR,SKILL,67.82,9,False,onet
29-2091.00,SKL_KEPUTUSAN,SKILL,63.02,10,False,onet
29-2091.00,SKL_WAKTU,SKILL,62.99,11,False,onet
29-2091.00,SKL_PRESENTASI,SKILL,57.82,12,False,onet
29-2091.00,SKL_NEGOSIASI,SKILL,49.8,13,False,onet
29-2091.00,SKL_KEPEMIMPINAN,SKILL,47.74,14,False,onet
29-2091.00,SKL_NUMERIK,SKILL,45.04,15,False,onet
29-2091.00,SKL_PERENCANAAN,SKILL,39.47,16,False,onet
29-2091.00,ENV_RS,ENVIRONMENT,76.45,1,True,onet
29-2091.00,ENV_KANTOR,ENVIRONMENT,75.53,2,True,onet
29-2091.00,ENV_HYBRID,ENVIRONMENT,75.42,3,True,rule
29-2091.00,ENV_LAB,ENVIRONMENT,57.65,4,False,onet
29-2091.00,ENV_PABRIK,ENVIRONMENT,55.22,5,False,onet
29-2091.00,ENV_REMOTE,ENVIRONMENT,53.45,6,False,rule
29-2091.00,ENV_SEKOLAH,ENVIRONMENT,45.7,7,False,onet
29-2091.00,ENV_ONSITE,ENVIRONMENT,34.78,8,False,onet
29-2091.00,WSY_DETAIL,WORKSTYLE,94.69,1,True,onet
29-2091.00,WSY_TERSTRUKTUR,WORKSTYLE,84.11,2,True,onet
29-2091.00,WSY_DINAMIS,WORKSTYLE,76.3,3,False,onet
29-2091.00,WSY_KOLABORATIF,WORKSTYLE,75.89,4,False,onet
29-2091.00,WSY_PELAYANAN,WORKSTYLE,74.6,5,False,onet
29-2091.00,WSY_TARGET,WORKSTYLE,62.61,6,False,onet
29-2091.00,WSY_MANDIRI,WORKSTYLE,59.38,7,False,onet
29-2091.00,WSY_BERUBAH,WORKSTYLE,57.75,8,False,onet
29-2092.00,INT_KESEHATAN,INTEREST,84.73,1,True,onet
29-2092.00,INT_SOSIAL,INTEREST,61.16,2,True,onet
29-2092.00,INT_PENDIDIKAN,INTEREST,48.33,3,True,onet
29-2092.00,INT_TEKNOLOGI,INTEREST,33.5,4,False,onet
29-2092.00,INT_RISET,INTEREST,28.74,5,False,onet
29-2092.00,INT_BISNIS,INTEREST,20.31,6,False,onet
29-2092.00,INT_KEUANGAN,INTEREST,16.67,7,False,onet
29-2092.00,INT_KREATIVITAS,INTEREST,4.83,8,False,onet
29-2092.00,INT_HUKUM,INTEREST,1.87,9,False,onet
29-2092.00,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
29-2092.00,ACT_MEMBANTU,ACTIVITY,90.03,1,True,onet
29-2092.00,ACT_MEMBANGUN,ACTIVITY,81.11,2,True,onet
29-2092.00,ACT_RISET,ACTIVITY,78.29,3,True,onet
29-2092.00,ACT_MENJUAL,ACTIVITY,74.04,4,True,onet
29-2092.00,ACT_ANALISA,ACTIVITY,72.38,5,False,onet
29-2092.00,ACT_KOMUNIKASI,ACTIVITY,71.24,6,False,onet
29-2092.00,ACT_OPERASIONAL,ACTIVITY,70.07,7,False,onet
29-2092.00,ACT_PROBLEM,ACTIVITY,68.66,8,False,onet
29-2092.00,ACT_QC,ACTIVITY,61.38,9,False,onet
29-2092.00,ACT_MEMIMPIN,ACTIVITY,45.6,10,False,onet
29-2092.00,ACT_DESAIN,ACTIVITY,44.74,11,False,onet
29-2092.00,ACT_MENGAJAR,ACTIVITY,38.84,12,False,onet
29-2092.00,SKL_KOLABORASI,SKILL,73.8,1,True,onet
